,Airline,Airline ID,Source Airport,Destination Airport,Codeshare,Stops,Equipment,source_airport_idx,dest_airport_idx
36267,KL,3090,AMS,NBO,,0,747,219,162
36268,KL,3090,AMS,NCE,,0,737 EMJ,219,473
36269,KL,3090,AMS,NCL,,0,EMJ 737,219,1282
36270,KL,3090,AMS,NRT,,0,747 74M 777,219,579
36271,KL,3090,AMS,NTE,Y,0,ERJ,219,1088
36272,KL,3090,AMS,NUE,Y,0,EMJ F70,219,475
36273,KL,3090,AMS,NWI,Y,0,F70,219,1768
36274,KL,3090,AMS,ORD,,0,74M,219,122
36275,KL,3090,AMS,OSL,,0,737 EMJ,219,69
36276,KL,3090,AMS,OTP,,0,737,219,1026
36277,KL,3090,AMS,PBM,,0,747,219,783
36278,KL,3090,AMS,PDX,Y,0,330,219,1291
36279,KL,3090,AMS,PEK,,0,74M,219,303
36280,KL,3090,AMS,PRG,Y,0,F70 EMJ 737,219,478
36281,KL,3090,AMS,PTY,,0,777,219,1031
36282,KL,3090,AMS,PVG,,0,74M 747,219,304
36283,KL,3090,AMS,RIX,Y,0,737,219,694
36284,KL,3090,AMS,SEA,Y,0,330,219,1322
36285,KL,3090,AMS,SFO,,0,747,219,1323
36286,KL,3090,AMS,SIN,,0,777,219,177
36287,KL,3090,AMS,STR,Y,0,F70 EMJ,219,489
36288,KL,3090,AMS,SVG,,0,EMJ 737,219,1337
36289,KL,3090,AMS,SVO,,0,737,219,594
36290,KL,3090,AMS,SXB,Y,0,ERJ CRJ EMJ,219,1131
36291,KL,3090,AMS,SXM,,0,747,219,256
36292,KL,3090,AMS,TBS,Y,0,737,219,672
36293,KL,3090,AMS,TLL,Y,0,CRJ,219,1750
36294,KL,3090,AMS,TLS,Y,0,EMJ,219,232
36295,KL,3090,AMS,TLV,,0,737,219,339
36296,KL,3090,AMS,TPE,,0,777,219,179
36297,KL,3090,AMS,TRD,Y,0,EMJ,219,1389
36298,KL,3090,AMS,TRF,Y,0,EMJ,219,72
36299,KL,3090,AMS,TXL,,0,737 EMJ,219,192
36300,KL,3090,AMS,UIO,,0,777,219,47
36301,KL,3090,AMS,VCE,,0,737 EMJ,219,493
36302,KL,3090,AMS,VIE,,0,737 EMJ,219,494
36303,KL,3090,AMS,WAW,,0,737,219,496
36304,KL,3090,AMS,XMN,,0,777,219,326
36305,KL,3090,AMS,YUL,,0,M11,219,153
36306,KL,3090,AMS,YVR,,0,330,219,332
36307,KL,3090,AMS,YYC,,0,330,219,376
36308,KL,3090,AMS,YYZ,,0,M11 330 747 74M,219,1063
36309,KL,3090,AMS,ZRH,,0,737 EMJ,219,56
36310,KL,3090,ARN,AMS,,0,737,58,219
36311,KL,3090,ATH,AMS,,0,737,431,219
36312,KL,3090,ATL,ABE,Y,0,717,194,1138
36313,KL,3090,ATL,ABQ,Y,0,757,194,1140
36314,KL,3090,ATL,ABY,Y,0,CRJ,194,1517
36315,KL,3090,ATL,AEX,Y,0,CRJ CR9,194,1144
36316,KL,3090,ATL,AGS,Y,0,717 M88 CRJ,194,1145
36317,KL,3090,ATL,ALB,Y,0,M88,194,933
36318,KL,3090,ATL,AMS,,0,777 ,194,219
36319,KL,3090,ATL,ATW,Y,0,CR9,194,1519
36320,KL,3090,ATL,AUS,Y,0,M90 M88,194,1152
36321,KL,3090,ATL,AVL,Y,0,CRJ M88,194,1153
36322,KL,3090,ATL,AVP,Y,0,CR7,194,1154
36323,KL,3090,ATL,BDL,Y,0,M88,194,1156
36324,KL,3090,ATL,BHM,Y,0,M88,194,1162
36325,KL,3090,ATL,BMI,Y,0,CR9,194,1164
36326,KL,3090,ATL,BNA,Y,0,319 M88 738 73H 717 320,194,1165
36327,KL,3090,ATL,BOS,Y,0,757 320 319,194,938
36328,KL,3090,ATL,BQK,Y,0,CRJ,194,1523
36329,KL,3090,ATL,BRU,Y,0,76W,194,222
36330,KL,3090,ATL,BTR,Y,0,CR7 CRJ,194,1170
36331,KL,3090,ATL,BTV,Y,0,CR9,194,1171
36332,KL,3090,ATL,BUF,Y,0,M90 M88,194,1172
36333,KL,3090,ATL,BWI,Y,0,757 320 M90,194,1174
36334,KL,3090,ATL,CAE,Y,0,M88 CRJ,194,1175
36335,KL,3090,ATL,CAK,Y,0,M88,194,1176
36336,KL,3090,ATL,CHA,Y,0,CRJ M88,194,910
36337,KL,3090,ATL,CHO,Y,0,CRJ,194,1179
36338,KL,3090,ATL,CHS,Y,0,M88 73W 717 319,194,1180
36339,KL,3090,ATL,CID,Y,0,CRJ,194,1181
36340,KL,3090,ATL,CLE,Y,0,717 CR9,194,1182
36341,KL,3090,ATL,CLT,Y,0,M88 M90 319,194,778
36342,KL,3090,ATL,CMH,Y,0,73W M88 738,194,1184
36343,KL,3090,ATL,COS,Y,0,738,194,1188
36344,KL,3090,ATL,CRW,Y,0,319,194,911
36345,KL,3090,ATL,CSG,Y,0,CRJ,194,1525
36346,KL,3090,ATL,CUN,Y,0,M88,194,386
36347,KL,3090,ATL,CVG,Y,0,M88 738,194,912
36348,KL,3090,ATL,CZM,Y,0,319 M88,194,388
36349,KL,3090,ATL,DAB,Y,0,M90 757,194,1193
36350,KL,3090,ATL,DAL,Y,0,CRJ,194,1526
36351,KL,3090,ATL,DAY,Y,0,M88,194,1194
36352,KL,3090,ATL,DCA,Y,0,M90 320,194,1196
36353,KL,3090,ATL,DEN,Y,0,757 M90,194,1197
36354,KL,3090,ATL,DFW,Y,0,M88,194,367
36355,KL,3090,ATL,DHN,Y,0,CRJ,194,1528
36356,KL,3090,ATL,DSM,Y,0,M88,194,1199
36357,KL,3090,ATL,DTW,Y,0,320 73H M90 757,194,913
36358,KL,3090,ATL,DUB,Y,0,76W,194,448
36359,KL,3090,ATL,DUS,Y,0,76W,194,182
36360,KL,3090,ATL,ECP,Y,0,717 M88 CR9,194,1532
36361,KL,3090,ATL,ELP,Y,0,M88,194,1201
36362,KL,3090,ATL,EVV,Y,0,CRJ,194,914
36363,KL,3090,ATL,EWN,Y,0,CRJ,194,1204
36364,KL,3090,ATL,EWR,Y,0,717,194,1047
36365,KL,3090,ATL,EYW,Y,0,CR7,194,197
36366,KL,3090,ATL,FAY,Y,0,CRJ 73W,194,1207
36367,KL,3090,ATL,FCO,Y,0,333,194,451
36368,KL,3090,ATL,FLL,Y,0,757 739,194,198
36369,KL,3090,ATL,FNT,Y,0,M88,194,1210
36370,KL,3090,ATL,FRA,Y,0,764,194,453
36371,KL,3090,ATL,FSM,Y,0,CRJ,194,1212
36372,KL,3090,ATL,FWA,Y,0,CRJ,194,915
36373,KL,3090,ATL,GDL,Y,0,320,194,389
36374,KL,3090,ATL,GNV,Y,0,CR9 717,194,203
36375,KL,3090,ATL,GPT,Y,0,CRJ M88,194,1221
36376,KL,3090,ATL,GRB,Y,0,CR7,194,1222
36377,KL,3090,ATL,GRK,Y,0,CR9,194,1224
36378,KL,3090,ATL,GRR,Y,0,320 M88,194,1225
36379,KL,3090,ATL,GSO,Y,0,M88 320 319,194,917
36380,KL,3090,ATL,GSP,Y,0,319 M88 CRJ,194,918
36381,KL,3090,ATL,GTR,Y,0,CRJ,194,1537
36382,KL,3090,ATL,HOU,Y,0,M88,194,1228
36383,KL,3090,ATL,HPN,Y,0,CR7,194,945
36384,KL,3090,ATL,HSV,Y,0,717 M88,194,1229
36385,KL,3090,ATL,IAD,Y,0,M88 CR7,194,1232
36386,KL,3090,ATL,IAH,Y,0,717 320 M88,194,1233
36387,KL,3090,ATL,ICT,Y,0,M88,194,1234
36388,KL,3090,ATL,ILM,Y,0,CRJ 319,194,1235
36389,KL,3090,ATL,IND,Y,0,M88 M90,194,1236
36390,KL,3090,ATL,JAN,Y,0,717 CR9 M88,194,1241
36391,KL,3090,ATL,JAX,Y,0,757,194,204
36392,KL,3090,ATL,JFK,Y,0,319 752 738 M88 73H,194,369
36393,KL,3090,ATL,LAS,Y,0,757 753,194,336
36394,KL,3090,ATL,LAX,Y,0,763 757 739,194,337
36395,KL,3090,ATL,LEX,Y,0,CR9 M88 CRJ,194,920
36396,KL,3090,ATL,LFT,Y,0,CRJ,194,1250
36397,KL,3090,ATL,LGA,Y,0,738 M88 757,194,921
36398,KL,3090,ATL,LHR,Y,0,764 77L 76W,194,467
36399,KL,3090,ATL,LIT,Y,0,M88,194,1255
36400,KL,3090,ATL,MAD,Y,0,764,194,470
36401,KL,3090,ATL,MAN,Y,0,76W,194,471
36402,KL,3090,ATL,MCI,Y,0,M90 757,194,1263
36403,KL,3090,ATL,MCO,Y,0,757 739,194,207
36404,KL,3090,ATL,MDT,Y,0,CRJ M88,194,923
36405,KL,3090,ATL,MDW,Y,0,320 717 319,194,1552
36406,KL,3090,ATL,MEM,Y,0,M88,194,924
36407,KL,3090,ATL,MEX,Y,0,73W 73H,194,395
36408,KL,3090,ATL,MGM,Y,0,CRJ,194,1266
36409,KL,3090,ATL,MHT,Y,0,320,194,1268
36410,KL,3090,ATL,MIA,Y,0,757 320,194,370
36411,KL,3090,ATL,MKE,Y,0,M90 M88,194,1269
36412,KL,3090,ATL,MLB,Y,0,M88,194,1270
36413,KL,3090,ATL,MLI,Y,0,CR7 CR9,194,1271
36414,KL,3090,ATL,MLU,Y,0,CRJ,194,1273
36415,KL,3090,ATL,MOB,Y,0,CRJ CR9 717 CR7,194,1275
36416,KL,3090,ATL,MSN,Y,0,73W,194,1278
36417,KL,3090,ATL,MSP,Y,0,757 M90,194,925
36418,KL,3090,ATL,MSY,Y,0,M88 757,194,926
36419,KL,3090,ATL,MTY,Y,0,CR9,194,398
36420,KL,3090,ATL,MUC,Y,0,764,194,188
36421,KL,3090,ATL,MYR,Y,0,M88,194,1279
36422,KL,3090,ATL,OAJ,Y,0,CRJ CR9,194,1283
36423,KL,3090,ATL,OKC,Y,0,M88,194,1286
36424,KL,3090,ATL,OMA,Y,0,CR7 M88,194,1287
36425,KL,3090,ATL,ORD,Y,0,757 319 320 M90 M88,194,122
36426,KL,3090,ATL,ORF,Y,0,M90 M88,194,1289
36427,KL,3090,ATL,PBI,Y,0,757,194,211
36428,KL,3090,ATL,PDX,Y,0,73H 738,194,1291
36429,KL,3090,ATL,PHF,Y,0,CRJ,194,1293
36430,KL,3090,ATL,PHL,Y,0,M90 757 M88,194,1090
36431,KL,3090,ATL,PHX,Y,0,73H 757 738,194,1294
36432,KL,3090,ATL,PIA,Y,0,CRJ,194,1295
36433,KL,3090,ATL,PIT,Y,0,CR9 M88,194,1296
36434,KL,3090,ATL,PNS,Y,0,M90,194,213
36435,KL,3090,ATL,PVD,Y,0,M88,194,1301
36436,KL,3090,ATL,PWM,Y,0,M88,194,1792
36437,KL,3090,ATL,RDU,Y,0,M88 739 320,194,1305
36438,KL,3090,ATL,RIC,Y,0,M88 M90,194,1307
36439,KL,3090,ATL,ROA,Y,0,CRJ 319 CR9,194,927
36440,KL,3090,ATL,ROC,Y,0,M90,194,1309
36441,KL,3090,ATL,RSW,Y,0,M88 757,194,214
36442,KL,3090,ATL,SAN,Y,0,763 739,194,1315
36443,KL,3090,ATL,SAT,Y,0,M90 757,194,404
36444,KL,3090,ATL,SAV,Y,0,M88 717 319,194,1316
36445,KL,3090,ATL,SBN,Y,0,CRJ,194,1563
36446,KL,3090,ATL,SDF,Y,0,M88 M90,194,1321
36447,KL,3090,ATL,SEA,Y,0,76W 757 763,194,1322
36448,KL,3090,ATL,SFO,Y,0,739 763 757,194,1323
36449,KL,3090,ATL,SGF,Y,0,CRJ CR9,194,1324
36450,KL,3090,ATL,SHV,Y,0,CRJ,194,1325
36451,KL,3090,ATL,SJC,Y,0,738,194,1326
36452,KL,3090,ATL,SJD,Y,0,73W 738,194,405
36453,KL,3090,ATL,SJU,Y,0,757,194,961
36454,KL,3090,ATL,SLC,Y,0,763 757,194,1329
36455,KL,3090,ATL,SMF,Y,0,757,194,1331
36456,KL,3090,ATL,SNA,Y,0,757,194,407
36457,KL,3090,ATL,SRQ,Y,0,757,194,1333
36458,KL,3090,ATL,STL,Y,0,M90 757,194,123
36459,KL,3090,ATL,STR,Y,0,76W,194,489
36460,KL,3090,ATL,STT,Y,0,757,194,963
36461,KL,3090,ATL,SYR,Y,0,M88,194,928
36462,KL,3090,ATL,TLH,Y,0,CRJ M88 319,194,216
36463,KL,3090,ATL,TPA,Y,0,757 739,194,217
36464,KL,3090,ATL,TRI,Y,0,CRJ 319,194,1340
36465,KL,3090,ATL,TUL,Y,0,CR7 M88 CR9,194,1342
36466,KL,3090,ATL,TUS,Y,0,M90,194,1343
36467,KL,3090,ATL,TYS,Y,0,CR7 CRJ 717 CR9,194,930
36468,KL,3090,ATL,VLD,Y,0,CRJ,194,1569
36469,KL,3090,ATL,VPS,Y,0,M88 319 717,194,1348
36470,KL,3090,ATL,XNA,Y,0,CRJ CR9 717 CR7,194,931
36471,KL,3090,ATW,ATL,Y,0,CR7 CR9,1519,194
36472,KL,3090,AUA,BON,,0,330,235,236
36473,KL,3090,AUH,AMS,,0,330,1036,219
36474,KL,3090,AUH,BAH,,0,330,1036,1037
36475,KL,3090,AUH,ISB,Y,0,320 332,1036,420
36476,KL,3090,AUH,LHE,Y,0,332 320 77W,1036,1253
36477,KL,3090,AUS,ATL,Y,0,M90 M88,1152,194
36478,KL,3090,AVL,ATL,Y,0,CRJ,1153,194
36479,KL,3090,AVP,ATL,Y,0,CR7,1154,194
36480,KL,3090,BAH,AUH,,0,330,1037,1036
36481,KL,3090,BCN,AMS,,0,737,129,219
36482,KL,3090,BCN,JFK,Y,0,330,129,369
36483,KL,3090,BDL,ATL,Y,0,M88 320 73W,1156,194
36484,KL,3090,BEL,STM,Y,0,737,1437,1499
36485,KL,3090,BGO,AMS,,0,737 F70 EMJ,433,219
36486,KL,3090,BHM,ATL,Y,0,M88,1162,194
36487,KL,3090,BHX,AMS,,0,737 EMJ,434,219
36488,KL,3090,BJM,KGL,Y,0,EMJ E70,1382,1386
36489,KL,3090,BJM,NBO,Y,0,E70,1382,162
36490,KL,3090,BKK,AMS,,0,777,163,219
36491,KL,3090,BKK,CEI,Y,0,320,163,2004
36492,KL,3090,BKK,CNX,Y,0,319,163,830
36493,KL,3090,BKK,HKT,Y,0,320,163,168
36494,KL,3090,BKK,TPE,Y,0,340,163,179
36495,KL,3090,BLL,AMS,,0,737 EMJ,1522,219
36496,KL,3090,BLQ,AMS,Y,0,EMJ,221,219
36497,KL,3090,BMI,ATL,Y,0,CR9 CR7,1164,194
36498,KL,3090,BNA,ATL,Y,0,M88 738 320 717 319,1165,194
36499,KL,3090,BOD,AMS,,0,F70,49,219
36500,KL,3090,BOM,AMS,Y,0,76W,644,219
36501,KL,3090,BON,AMS,,0,330,236,219
36502,KL,3090,BOS,AMS,Y,0,330,938,219
36503,KL,3090,BOS,ATL,Y,0,757 M90 M88,938,194
36504,KL,3090,BOS,LHR,Y,0,767,938,467
36505,KL,3090,BPS,CNF,Y,0,737,1438,1186
36506,KL,3090,BQK,ATL,Y,0,CRJ,1523,194
36507,KL,3090,BRE,AMS,Y,0,F70,437,219
36508,KL,3090,BRS,AMS,Y,0,EMJ,50,219
36509,KL,3090,BRU,AMS,Y,0,F70 EMJ,222,219
36510,KL,3090,BRU,ATL,Y,0,76W,222,194
36511,KL,3090,BRU,JFK,Y,0,76W,222,369
36512,KL,3090,BSL,AMS,Y,0,F70 EMJ,424,219
36513,KL,3090,BSL,CDG,Y,0,AT7,424,441
36514,KL,3090,BTR,ATL,Y,0,CRJ CR7 319 CR9,1170,194
36515,KL,3090,BTV,ATL,Y,0,CR9,1171,194
36516,KL,3090,BUD,AMS,,0,737,439,219
36517,KL,3090,BUF,ATL,Y,0,M90 M88,1172,194
36518,KL,3090,BWI,ATL,Y,0,M88 M90 757 73W,1174,194
36519,KL,3090,BZV,FIH,Y,0,737 738,1524,1384
36520,KL,3090,BZV,NBO,Y,0,738,1524,162
36521,KL,3090,CAE,ATL,Y,0,M88 319 CRJ 717,1175,194
36522,KL,3090,CAI,AMS,,0,777,338,219
36523,KL,3090,CAK,ATL,Y,0,M88 CR9,1176,194
36524,KL,3090,CAN,AMS,Y,0,330,258,219
36525,KL,3090,CAN,HGH,Y,0,321 772 738 333,258,166
36526,KL,3090,CDG,ABV,Y,0,330,441,1516
36527,KL,3090,CDG,ALG,Y,0,319,441,429
36528,KL,3090,CDG,AMS,,0,737,441,219
36529,KL,3090,CDG,BSL,Y,0,ATR,441,424
36530,KL,3090,CDG,CMN,Y,0,320 319,441,224
36531,KL,3090,CDG,DLA,Y,0,777,441,132
36532,KL,3090,CDG,EZE,Y,0,777,441,368
36533,KL,3090,CDG,NIM,Y,0,330,441,40
36534,KL,3090,CDG,PUJ,Y,0,747,441,371
36535,KL,3090,CDG,ROB,Y,0,330,441,137
36536,KL,3090,CEI,BKK,Y,0,320,2004,163
36537,KL,3090,CFE,AMS,Y,0,ERJ,1112,219
36538,KL,3090,CGK,KUL,,0,777,566,170
36539,KL,3090,CGK,SYD,,0,330,566,309
36540,KL,3090,CGN,AMS,Y,0,F70,223,219
36541,KL,3090,CGO,CTU,Y,0,320,259,263
36542,KL,3090,CGO,HRB,Y,0,320,259,276
36543,KL,3090,CHA,ATL,Y,0,CRJ,910,194
36544,KL,3090,CHO,ATL,Y,0,CRJ,1179,194
36545,KL,3090,CHS,ATL,Y,0,73W M88 319,1180,194
36546,KL,3090,CID,ATL,Y,0,CRJ CR9,1181,194
36547,KL,3090,CLE,ATL,Y,0,M88 717 CR9,1182,194
36548,KL,3090,CLT,ATL,Y,0,M90 M88,778,194
36549,KL,3090,CMH,ATL,Y,0,M88 73W 738 319,1184,194
36550,KL,3090,CMN,CDG,Y,0,320 319,224,441
36551,KL,3090,CNF,GRU,Y,0,738,1186,108
36552,KL,3090,CNX,BKK,Y,0,320,830,163
36553,KL,3090,COS,ATL,Y,0,738,1188,194
36554,KL,3090,CPH,AMS,,0,737 EMJ,673,219
36555,KL,3090,CPT,AMS,,0,777,635,219
36556,KL,3090,CRW,ATL,Y,0,CRJ,911,194
36557,KL,3090,CSG,ATL,Y,0,CRJ,1525,194
36558,KL,3090,CTU,AMS,,0,74M,263,219
36559,KL,3090,CTU,CGO,Y,0,32S,263,259
36560,KL,3090,CTU,HGH,Y,0,320,263,166
36561,KL,3090,CTU,KMG,Y,0,737,263,286
36562,KL,3090,CTU,KWL,Y,0,737,263,289
36563,KL,3090,CTU,TNA,Y,0,32S,263,313
36564,KL,3090,CTU,XIY,Y,0,32S,263,325
36565,KL,3090,CUN,ATL,Y,0,757 320 M88,386,194
36566,KL,3090,CUN,MEX,Y,0,767,386,395
36567,KL,3090,CUR,AMS,,0,747,237,219
36568,KL,3090,CVG,ATL,Y,0,M88 738 319,912,194
36569,KL,3090,CWB,GIG,Y,0,73G,603,107
36570,KL,3090,CWB,MGF,Y,0,738,603,1475
36571,KL,3090,CWL,AMS,Y,0,F70,445,219
36572,KL,3090,CZM,ATL,Y,0,319 M88,388,194
36573,KL,3090,DAB,ATL,Y,0,M90 M88,1193,194
36574,KL,3090,DAL,ATL,Y,0,CRJ,1526,194
36575,KL,3090,DAR,AMS,,0,330,1527,219
36576,KL,3090,DAY,ATL,Y,0,M88,1194,194
36577,KL,3090,DCA,ATL,Y,0,M90 M88,1196,194
36578,KL,3090,DEL,AMS,,0,330,418,219
36579,KL,3090,DEN,ATL,Y,0,757 M90,1197,194
36580,KL,3090,DFW,AMS,,0,330,367,219
36581,KL,3090,DFW,ATL,Y,0,M88 319,367,194
36582,KL,3090,DHN,ATL,Y,0,CRJ,1528,194
36583,KL,3090,DLA,CDG,Y,0,772,132,441
36584,KL,3090,DLA,SSG,Y,0,772,132,1565
36585,KL,3090,DLC,HGH,Y,0,32S,267,166
36586,KL,3090,DMM,AMS,,0,330,1045,219
36587,KL,3090,DMM,KWI,,0,330,1045,1056
36588,KL,3090,DOH,AMS,,0,330,1046,219
36589,KL,3090,DOH,MCT,,0,330,1046,361
36590,KL,3090,DPS,SIN,,0,777,571,177
36591,KL,3090,DSM,ATL,Y,0,M88 CR7 CR9,1199,194
36592,KL,3090,DTW,AMS,Y,0,777 330 76W,913,219
36593,KL,3090,DTW,ATL,Y,0,M88 73H 757 320 738 739,913,194
36594,KL,3090,DTW,FRA,Y,0,767,913,453
36595,KL,3090,DTW,LHR,Y,0,76W 777,913,467
36596,KL,3090,DTW,MSY,Y,0,319 CR7,913,926
36597,KL,3090,DUB,ATL,Y,0,76W,448,194
36598,KL,3090,DUB,JFK,Y,0,757,448,369
36599,KL,3090,DUS,AMS,Y,0,F70,182,219
36600,KL,3090,DUS,ATL,Y,0,76W,182,194
36601,KL,3090,DXB,AMS,,0,777,357,219
36602,KL,3090,DXB,NBO,Y,0,767,357,162
36603,KL,3090,DZA,HAH,Y,0,737 73W,1530,1538
36604,KL,3090,EBB,AMS,,0,330,1133,219
36605,KL,3090,ECP,ATL,Y,0,717 M88 CR9,1532,194
36606,KL,3090,EDI,AMS,,0,737 EMJ,449,219
36607,KL,3090,ELP,ATL,Y,0,M88,1201,194
36608,KL,3090,EVV,ATL,Y,0,CRJ,914,194
36609,KL,3090,EWN,ATL,Y,0,CRJ,1204,194
36610,KL,3090,EWR,AMS,Y,0,76W,1047,219
36611,KL,3090,EWR,ATL,Y,0,717 319,1047,194
36612,KL,3090,EYW,ATL,Y,0,73W,197,194
36613,KL,3090,EZE,AMS,,0,777,368,219
36614,KL,3090,EZE,CDG,Y,0,772,368,441
36615,KL,3090,EZE,FTE,Y,0,737,368,1662
36616,KL,3090,EZE,MVD,Y,0,772,368,604
36617,KL,3090,EZE,SCL,,0,777,368,600
36618,KL,3090,FAY,ATL,Y,0,CRJ,1207,194
36619,KL,3090,FBM,NBO,Y,0,E90,1878,162
36620,KL,3090,FBM,NLA,Y,0,EMJ E90,1878,1995
36621,KL,3090,FCO,AMS,,0,737,451,219
36622,KL,3090,FCO,ATL,Y,0,333,451,194
36623,KL,3090,FIH,BZV,Y,0,737 738,1384,1524
36624,KL,3090,FIH,NBO,Y,0,738,1384,162
36625,KL,3090,FLL,ATL,Y,0,757,198,194
36626,KL,3090,FLR,AMS,,0,EMJ,1116,219
36627,KL,3090,FNA,CDG,Y,0,332,133,441
36628,KL,3090,FNT,ATL,Y,0,M88,1210,194
36629,KL,3090,FRA,AMS,Y,0,EMJ F70,453,219
36630,KL,3090,FRA,ATL,Y,0,764,453,194
36631,KL,3090,FRA,DTW,Y,0,767,453,913
36632,KL,3090,FRA,JFK,Y,0,76W,453,369
36633,KL,3090,FSM,ATL,Y,0,CRJ,1212,194
36634,KL,3090,FTE,USH,Y,0,737,1662,1675
36635,KL,3090,FUK,AMS,,0,777,697,219
36636,KL,3090,FWA,ATL,Y,0,CRJ,915,194
36637,KL,3090,GDL,ATL,Y,0,320,389,194
36638,KL,3090,GIG,AMS,,0,777,107,219
36639,KL,3090,GIG,CWB,Y,0,737,107,603
36640,KL,3090,GLA,AMS,,0,737 EMJ,1219,219
36641,KL,3090,GNV,ATL,Y,0,CR9 CR7,203,194
36642,KL,3090,GOT,AMS,,0,EMJ,1118,219
36643,KL,3090,GPT,ATL,Y,0,M88 CRJ CR7,1221,194
36644,KL,3090,GRB,ATL,Y,0,CR9 CR7,1222,194
36645,KL,3090,GRK,ATL,Y,0,CR9 CR7,1224,194
36646,KL,3090,GRR,ATL,Y,0,320 717 M88 319,1225,194
36647,KL,3090,GRU,AMS,,0,777,108,219
36648,KL,3090,GSO,ATL,Y,0,CR7 M88,917,194
36649,KL,3090,GSP,ATL,Y,0,CR7 319 717 M88 CRJ,918,194
36650,KL,3090,GTR,ATL,Y,0,CRJ,1537,194
36651,KL,3090,GVA,AMS,,0,737 F70 EMJ,51,219
36652,KL,3090,GYE,AMS,,0,777,44,219
36653,KL,3090,HAH,NBO,Y,0,73W,1538,162
36654,KL,3090,HAJ,AMS,Y,0,EMJ F70,454,219
36655,KL,3090,HAK,HGH,Y,0,32S,165,166
36656,KL,3090,HAM,AMS,,0,737 EMJ,187,219
36657,KL,3090,HAV,AMS,,0,330,391,219
36658,KL,3090,HEL,AMS,,0,737,456,219
36659,KL,3090,HGH,AMS,,0,777,166,219
36660,KL,3090,HGH,CAN,Y,0,321 772,166,258
36661,KL,3090,HGH,CGQ,Y,0,320,166,260
36662,KL,3090,HGH,CTU,Y,0,320,166,263
36663,KL,3090,HGH,DLC,Y,0,321,166,267
36664,KL,3090,HGH,HAK,Y,0,320,166,165
36665,KL,3090,HGH,HRB,Y,0,320,166,276
36666,KL,3090,HGH,KWL,Y,0,738,166,289
36667,KL,3090,HGH,LHW,Y,0,757,166,290
36668,KL,3090,HGH,SHE,Y,0,321,166,306
36669,KL,3090,HGH,SYX,Y,0,321,166,310
36670,KL,3090,HGH,SZX,Y,0,321 320,166,311
36671,KL,3090,HGH,TAO,Y,0,738,166,312
36672,KL,3090,HKG,AMS,,0,74M,167,219
36673,KL,3090,HKT,BKK,Y,0,32S 320,168,163
36674,KL,3090,HNL,ATL,Y,0,333,1227,194
36675,KL,3090,HNL,LAX,Y,0,757,1227,337
36676,KL,3090,HOU,ATL,Y,0,M88,1228,194
36677,KL,3090,HPN,ATL,Y,0,CR7,945,194
36678,KL,3090,HRB,CGO,Y,0,32S,276,259
36679,KL,3090,HRB,HGH,Y,0,32S,276,166
36680,KL,3090,HRE,LUN,,0,330,1539,1550
36681,KL,3090,HRE,NBO,Y,0,E90,1539,162
36682,KL,3090,HSV,ATL,Y,0,717 CRJ,1229,194
36683,KL,3090,HUY,AMS,Y,0,F70,1761,219
36684,KL,3090,IAD,AMS,,0,330,1232,219
36685,KL,3090,IAD,ATL,Y,0,M88 320,1232,194
36686,KL,3090,IAH,AMS,,0,74M,1233,219
36687,KL,3090,IAH,ATL,Y,0,M88 717 319,1233,194
36688,KL,3090,ICN,AMS,,0,74M 330,277,219
36689,KL,3090,ICT,ATL,Y,0,CR7 CR9,1234,194
36690,KL,3090,ILM,ATL,Y,0,CRJ,1235,194
36691,KL,3090,IND,ATL,Y,0,M88 320,1236,194
36692,KL,3090,ISB,AUH,Y,0,320 332,420,1036
36693,KL,3090,IST,AMS,,0,737,791,219
36694,KL,3090,JAN,ATL,Y,0,717 CR9 CRJ,1241,194
36695,KL,3090,JAX,ATL,Y,0,757,204,194
36696,KL,3090,JFK,AMS,,0,330 777 74M 747,369,219
36697,KL,3090,JFK,ATL,Y,0,319 738 752 M88,369,194
36698,KL,3090,JFK,BCN,Y,0,330,369,129
36699,KL,3090,JFK,BRU,Y,0,76W,369,222
36700,KL,3090,JFK,DUB,Y,0,757,369,448
36701,KL,3090,JFK,FRA,Y,0,76W,369,453
36702,KL,3090,JFK,LHR,Y,0,767 76W,369,467
36703,KL,3090,JFK,MAD,Y,0,767,369,470
36704,KL,3090,JFK,MSY,Y,0,CR9,369,926
36705,KL,3090,JIB,ADD,Y,0,EMJ E90,160,1380
36706,KL,3090,JIB,NBO,Y,0,E90,160,162
36707,KL,3090,JNB,AMS,,0,777,637,219
36708,KL,3090,JNU,KTN,Y,0,737,1243,127
36709,KL,3090,JRO,DAR,,0,330,1541,1527
36710,KL,3090,KBP,AMS,,0,737,1024,219
36711,KL,3090,KBP,TBS,Y,0,73G,1024,672
36712,KL,3090,KCH,KUL,Y,0,738,1626,170
36713,KL,3090,KCH,MYY,Y,0,738,1626,1629
36714,KL,3090,KGL,BJM,Y,0,EMJ E70,1386,1382
36715,KL,3090,KGL,EBB,,0,330,1386,1133
36716,KL,3090,KGL,NBO,Y,0,E70,1386,162
36717,KL,3090,KHH,SIN,Y,0,737,905,177
36718,KL,3090,KIN,PTY,Y,0,EMJ,779,1031
36719,KL,3090,KIX,AMS,,0,777,169,219
36720,KL,3090,KMG,CTU,Y,0,737,286,263
36721,KL,3090,KRS,AMS,Y,0,EMJ F70,1764,219
